1.00195	0.100789	0.999923	-0.0201128
0.971568	0.115552	0.933083	-0.333054
0.836996	0.096822	0.810376	-0.27494
0.827586	0.080211	0.876353	0.607987
1.03279	0.111587	0.944522	-0.791026
0.134769	0.014799	0.182198	3.20487
0.0865124	0.00927151	0.0486177	-4.08722
0.0330106	0.00332326	0.0301271	-0.86767
0.00357867	0.000381029	0.00421861	1.6795
