1.002	        0.12036	0.999932	-0.017184
0.971558	0.129839	0.945608	-0.199866
0.836836	0.109623	0.804147	-0.298196
0.827586	0.0792413	0.856988	0.371044
0.968254	0.0996819	0.910859	-0.575778
0.134678	0.0170734	0.182892	2.8239
0.0864522	0.0107698	0.0473635	-3.62948
0.0332074	0.00367175	0.0296675	-0.964082
0.00348552	0.000373777	0.00401695	1.42178
